,Unnamed: 0,inscricao,razao_social,end,categoria,lat_gMaps,lng_gMaps,bairro_gMaps,bairro_name,bairro_GID
712,722,602636-2,MINISTERIO CANAA DA ASSEMBLEIA DE DEUS NO BRASIL,AV DR SILAS MUNGUBA 5454  PASSARÉ FORTALEZA - CE CEP:60743762,Evangélicas,-3.8023571,-38.53047770000001,Passaré,Passaré,88
713,723,538064-2,MINISTERIO CANAA DA ASSEMBLEIA DE DEUS NO BRASIL,R  102 DO LOTEAMENTO CONJUNTO TUPAN MIRIM 271  PARQUE DOIS IRMÃOS FORTALEZA - CE CEP:60744400,Evangélicas,-3.800507,-38.544685,Parque Dois Irmãos,Parque Dois Irmãos,84
714,724,212965-5,MINISTERIO CANAA DA ASSEMBLEIA DE DEUS NO BRASIL,R  EDSON MARTINS 1264  BOM JARDIM FORTALEZA - CE CEP:60543456,Evangélicas,-3.7891554,-38.6029309,Bom Jardim,Bom Jardim,72
715,725,8616-9,MINISTERIO GUERREIROS DE ORACAO,R  FRANCISCA CLOTILDE 435  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431075,Evangélicas,-3.7421151,-38.5521215,Rodolfo Teófilo,Rodolfo Teófilo,34
716,726,683669-0,MINISTERIO GUERREIROS DE ORACAO,R FRE MARCELINO 1000  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431006,Evangélicas,-3.7424028,-38.5517728,Rodolfo Teófilo,Rodolfo Teófilo,34
717,727,52788-2,MISSAO BATISTA CONSERVADORA DO BRASIL,R PRO FRANCISCO GONCALVES 225  DIONÍSIO TORRES FORTALEZA - CE CEP:60135430,Evangélicas,-3.7476047,-38.4983169,Dionísio Torres,Dionísio Torres,14
722,732,281760-8,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  JUSCELINO KUBITSCHEK 3635  PASSARÉ FORTALEZA - CE CEP:60861635,Católica Apostólica Romana,-3.8140475,-38.5296362,São Bento,Passaré,88
723,733,170054-5,MITRA ARQUIDIOCESANA DE FORTALEZA,R  MANUEL JESUINO 225 LETRA A MUCURIPE FORTALEZA - CE CEP:60175270,Católica Apostólica Romana,-3.727649999999999,-38.48491,Mucuripe,Mucuripe,26
724,734,118655-8,MITRA ARQUIDIOCESANA DE FORTALEZA,AV DOM ALUISIO LORSCHEIDER 960  VILA VELHA FORTALEZA - CE CEP:60347780,Católica Apostólica Romana,-3.713583,-38.5967817,Vila Velha,Vila Velha,39
725,735,90142-3,MITRA ARQUIDIOCESANA DE FORTALEZA,R CNS GOUVEIA 43  ÁLVARO WEYNE FORTALEZA - CE CEP:60335390,Católica Apostólica Romana,-3.7165163,-38.5613822,Álvaro Weyne,Álvaro Weyne,3
726,736,182606-9,MITRA ARQUIDIOCESANA DE FORTALEZA,R ASP MENDES 540  ALTO DA BALANÇA FORTALEZA - CE CEP:60130820,Católica Apostólica Romana,-3.7611374,-38.51557210000001,São João do Tauape,Tauape,35
727,737,75391-2,MITRA ARQUIDIOCESANA DE FORTALEZA,R  GUILHERME ROCHA 536  CENTRO FORTALEZA - CE CEP:60030140,Católica Apostólica Romana,-3.7256486,-38.5310112,Centro,Centro,10
728,738,635391-6,MITRA ARQUIDIOCESANA DE FORTALEZA,R DR MIGUEL COUTO 329  PAUPINA FORTALEZA - CE CEP:60872665,Católica Apostólica Romana,-3.8388375,-38.4904744,Paupina,Paupina,68
729,739,166212-0,MITRA ARQUIDIOCESANA DE FORTALEZA,R  INGLATERRA 222  ITAPERI FORTALEZA - CE CEP:60714150,Católica Apostólica Romana,-3.7823156,-38.5615154,Itaperi,Itaperi,100
730,740,90593-3,MITRA ARQUIDIOCESANA DE FORTALEZA,R CNS GOUVEIA 44  ÁLVARO WEYNE FORTALEZA - CE CEP:60335390,Católica Apostólica Romana,-3.7163781,-38.5616385,Álvaro Weyne,Álvaro Weyne,3
731,741,282864-2,MITRA ARQUIDIOCESANA DE FORTALEZA,R  ALENCAR OLIVEIRA 54  PASSARÉ FORTALEZA - CE CEP:60861820,Católica Apostólica Romana,-3.8110093,-38.5189828,Passaré,Passaré,88
732,742,231896-2,MITRA ARQUIDIOCESANA DE FORTALEZA,AV PRO GOMES DE MATOS 1921  MONTESE FORTALEZA - CE CEP:60420431,Católica Apostólica Romana,-3.7682156,-38.5510348,Jardim América,Montese,103
733,743,28377-0,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  LUCIANO CARNEIRO   V VILA UNIÃO FORTALEZA - CE CEP:60410691,Católica Apostólica Romana,-3.7648742,-38.5366891,Vila União,Vila União,109
734,744,170892-9,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  DA ABOLICAO  OUTRO IGREJA_-_SN MUCURIPE FORTALEZA - CE CEP:60165082,Católica Apostólica Romana,-3.7251439,-38.4840361,Mucuripe,Mucuripe,26
735,745,90143-1,MITRA ARQUIDIOCESANA DE FORTALEZA,R CNS GOUVEIA   SN ÁLVARO WEYNE FORTALEZA - CE CEP:60335390,Católica Apostólica Romana,-3.716800299999999,-38.5631473,Álvaro Weyne,Álvaro Weyne,3
736,746,733168-1,MITRA ARQUIDIOCESANA DE FORTALEZA,R  ANDRE CHAVES 161  PARREÃO FORTALEZA - CE CEP:60410341,Católica Apostólica Romana,-3.7569735,-38.5403818,Jardim América,Parreão,30
737,747,118654-0,MITRA ARQUIDIOCESANA DE FORTALEZA,AV DOM ALUISIO LORSCHEIDER 960  A VILA VELHA FORTALEZA - CE CEP:60347780,Católica Apostólica Romana,-3.713583,-38.5967817,Vila Velha,Vila Velha,39
738,748,90144-0,MITRA ARQUIDIOCESANA DE FORTALEZA,R  ASSIS BEZERRA 30  ÁLVARO WEYNE FORTALEZA - CE CEP:60335360,Católica Apostólica Romana,-3.7168198,-38.5613378,Álvaro Weyne,Álvaro Weyne,3
739,749,361005-5,MITRA ARQUIDIOCESANA DE FORTALEZA,R DES UBIRAJARA CARNEIRO   SN DE LOURDES FORTALEZA - CE CEP:60177080,Católica Apostólica Romana,-3.7415039,-38.4650888,De Lourdes,De Lourdes,116
740,750,277980-3,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  OLIVEIRA PAIVA 905  CIDADE DOS FUNCIONÁRIOS FORTALEZA - CE CEP:60822131,Católica Apostólica Romana,-3.7964374,-38.4998154,Cidade dos Funcionários,Cidade dos Funcionários,54
741,751,130881-5,MITRA ARQUIDIOCESANA DE FORTALEZA,R  TULIPA 683  JARDIM IRACEMA FORTALEZA - CE CEP:60330520,Católica Apostólica Romana,-3.7163308,-38.58009819999999,Barra do Ceará,Jardim Iracema,21
742,752,6414-9,MITRA ARQUIDIOCESANA DE FORTALEZA,R  PAPI JUNIOR 1717  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430235,Católica Apostólica Romana,-3.750992,-38.556315,Rodolfo Teófilo,Rodolfo Teófilo,34
743,753,8606-1,MITRA ARQUIDIOCESANA DE FORTALEZA,R  FRANCISCA CLOTILDE   S/N RODOLFO TEÓFILO FORTALEZA - CE CEP:60431075,Católica Apostólica Romana,-3.7447642,-38.5547708,Rodolfo Teófilo,Amadeu Furtado,4
744,754,282663-1,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  POMPILIO GOMES 300  Q028 PASSARÉ FORTALEZA - CE CEP:60861790,Católica Apostólica Romana,-3.8131724,-38.5205916,Passaré,Passaré,88
745,755,86909-0,MITRA ARQUIDIOCESANA DE FORTALEZA,R NSA DAS GRACAS 13  PIRAMBÚ FORTALEZA - CE CEP:60310770,Católica Apostólica Romana,-3.7120357,-38.5488054,Pirambu,Pirambu,31
747,757,123893-0,PAROQUIA DE SAO PEDRO E SAO PAULO,R  PEDRO SAMPAIO (VILA VELHA) 996  JARDIM GUANABARA FORTALEZA - CE CEP:60345602,Católica Apostólica Romana,-3.7231045,-38.5981858,Vila Velha,Vila Velha,39
748,758,10562-7,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 83  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-3.7392005,-38.5453112,Rodolfo Teófilo,Rodolfo Teófilo,34
749,759,10564-3,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 79  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-3.739318,-38.545204,Rodolfo Teófilo,Rodolfo Teófilo,34
750,760,10563-5,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 81  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-3.7391754,-38.5452939,Rodolfo Teófilo,Rodolfo Teófilo,34
751,761,10558-9,PAROQUIA DE SAO VICENTE DE PAULO,R  TEODORETO SOUTO 1160  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-3.7393277,-38.545334,Rodolfo Teófilo,Rodolfo Teófilo,34
752,762,10561-9,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 85  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-3.7391738,-38.5453494,Rodolfo Teófilo,Rodolfo Teófilo,34
753,763,10556-2,PAROQUIA DE SAO VICENTE DE PAULO,R  TEODORETO SOUTO 1154  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-3.739377299999999,-38.5453134,Rodolfo Teófilo,Rodolfo Teófilo,34
754,764,10565-1,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 77  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-3.7392446,-38.5452041,Rodolfo Teófilo,Rodolfo Teófilo,34
755,765,10560-0,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 87  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-3.7392558,-38.5453155,Rodolfo Teófilo,Rodolfo Teófilo,34
756,766,10557-0,PAROQUIA DE SAO VICENTE DE PAULO,R  TEODORETO SOUTO 1156  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-3.7393898,-38.5453467,Rodolfo Teófilo,Rodolfo Teófilo,34
757,767,53616-4,PAROQUIA DE SAO VICENTE DE PAULO,AV DES MOREIRA 2121  ALDEOTA FORTALEZA - CE CEP:60170173,Católica Apostólica Romana,-3.7440438,-38.5005545,Aldeota,Aldeota,2
758,768,10555-4,PAROQUIA DE SAO VICENTE DE PAULO,R  TEODORETO SOUTO 1152  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-3.7393599,-38.5452771,Rodolfo Teófilo,Rodolfo Teófilo,34
761,771,366462-7,PIA SOCIEDADE FILHAS DE SAO PAULO,R MAJ FACUNDO 332  CENTRO FORTALEZA - CE CEP:60025100,Católica Apostólica Romana,-3.7259578,-38.5274819,Centro,Centro,10
762,772,32640-2,PRIMEIRA IGREJA BATISTA DE FORTALEZA,R  SILVA PAULET 1111  ALDEOTA FORTALEZA - CE CEP:60120021,Evangélicas,-3.7349725,-38.5053168,Meireles,Aldeota,2
763,773,32641-0,PRIMEIRA IGREJA BATISTA DE FORTALEZA,R  SILVA PAULET 1107  ALDEOTA FORTALEZA - CE CEP:60120021,Evangélicas,-3.734901,-38.50530490000001,Meireles,Aldeota,2
764,774,345687-0,PRIMEIRA IGREJA BATISTA DE FORTALEZA,AV  F (CONJ. PREF. JOSE WALTER) 562  PREFEITO JOSÉ WALTER FORTALEZA - CE CEP:60750050,Evangélicas,-3.8357103,-38.5577469,Prefeito José Walter,Prefeito José Walter,89
765,775,335351-6,PRIMEIRA IGREJA BATISTA EM JANGURUSSU,R  K JOAO PAULO II 87  Q005 BARROSO FORTALEZA - CE CEP:60863500,Evangélicas,-3.8273598,-38.5170438,Barroso,Barroso,51
766,776,60762-2,PRIMEIRA IGREJA BATISTA EM JOSE WALTER,AV  I (CONJ. PREF. JOSE WALTER) 690  PREFEITO JOSÉ WALTER FORTALEZA - CE CEP:60750080,Evangélicas,-3.8313259,-38.5526916,Prefeito José Walter,Prefeito José Walter,89
768,779,282769-7,PROJETO MISSIONARIO,R  ITABORAI 267  PASSARÉ FORTALEZA - CE CEP:60861830,Sem Definição,-3.8128265,-38.5183007,Passaré,Passaré,88
769,780,246162-5,PROVINCIA CAMILIANA BRASILEIRA,R  MONTE REI (EDSON QUEIROZ) 300  EDSON QUEIROZ FORTALEZA - CE CEP:60836120,Católica Apostólica Romana,-3.795752,-38.4529047,Sabiaguaba,Edson Queiroz,57
770,781,154693-7,PROVINCIA DE FORTALEZA DA CONGREGACAO DA MISSAO,R SAO VICENTE DE PAULA 300  ANTÔNIO BEZERRA FORTALEZA - CE CEP:60352370,Católica Apostólica Romana,-3.7386183,-38.5977861,Antônio Bezerra,Antônio Bezerra,40
772,783,70872-0,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV DUQ DE CAXIAS 235  CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-3.7329464,-38.5266805,Centro,Centro,10
773,784,301400-2,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV FRE CIRILO 4454  MESSEJANA FORTALEZA - CE CEP:60840285,Católica Apostólica Romana,-3.8227981,-38.4956275,Messejana,Messejana,65
774,785,487230-4,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV DUQ DE CAXIAS 235  LJ-18 CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-3.7329464,-38.5266805,Centro,Centro,10
775,786,484566-8,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV DUQ DE CAXIAS 235  L-01A CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-3.7329464,-38.5266805,Centro,Centro,10
776,787,795144-2,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV DUQ DE CAXIAS 235  A CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-3.7329156,-38.52679759999999,Centro,Centro,10
777,788,166548-0,RAFAEL DIOGENES PINHEIRO,R CON DE CASTRO 62  PARANGABA FORTALEZA - CE CEP:60720096,Sem Definição,-3.7751134,-38.5644911,Vila Peri,Parangaba,105
778,789,137284-0,REDE DE EDUCACAO SMIC,AV  BEZERRA DE MENEZES 2840  PRESIDENTE KENNEDY FORTALEZA - CE CEP:60325002,Católica Apostólica Romana,-3.7354991,-38.5692879,São Gerardo,Presidente Kennedy,33
781,792,228443-0,SEMINARIO E INSTITUTO BIBLICO MARANATA,R  DO GIRO 30  ANTIGA PRACA CEL ALBANO PARANGABA FORTALEZA - CE CEP:60720020,Evangélicas,-3.773636499999999,-38.5623358,Parangaba,Parangaba,105
782,794,33445-6,SEMINARIO TEOLOGICO BATISTA DO CEARA,R PRO CARVALHO 3071  JOAQUIM TÁVORA FORTALEZA - CE CEP:60120205,Evangélicas,-3.7515485,-38.5150047,Joaquim Távora (Fortaleza),Joaquim Távora,22
783,795,244315-5,SERVICO SOCIAL DO COMERCIO - SESC - AR.CE.,R  JOSE BASTOS 5217  COUTO FERNANDES FORTALEZA - CE CEP:60442108,Sem Definição,-3.7602163,-38.5601865,Demócrito Rocha,Couto Fernandes,96
785,797,98725-5,SOCIEDADE ESPIRITA CARIDADE E ESPERANCA,AL  DAS ROSAS 405  CIDADE 2000 FORTALEZA - CE CEP:60190370,Espírita,-3.7527739,-38.4686748,Cidade 2000,Cidade 2000,111
787,799,331086-8,SOCIEDADE MAE E RAINHA,R  JOSE ALVES CAVALCANTE 1130  CIDADE DOS FUNCIONÁRIOS FORTALEZA - CE CEP:60822570,Católica Apostólica Romana,-3.7900818,-38.4970451,Cidade dos Funcionários,Cidade dos Funcionários,54
788,800,43075-7,UNIAO ESPIRITA CEARENSE,R  CARAPINIMA 1695  BENFICA FORTALEZA - CE CEP:60015290,Espírita,-3.7365526,-38.5364074,Benfica,Benfica,7
789,801,43076-5,UNIAO ESPIRITA CEARENSE,R  CARAPINIMA 1695  BENFICA FORTALEZA - CE CEP:60015290,Espírita,-3.7365526,-38.5364074,Benfica,Benfica,7
790,802,43078-1,UNIAO ESPIRITA CEARENSE,R  CARAPINIMA 1695  BENFICA FORTALEZA - CE CEP:60015290,Espírita,-3.7365526,-38.5364074,Benfica,Benfica,7
791,803,43077-3,UNIAO ESPIRITA CEARENSE,R  CARAPINIMA 1695  BENFICA FORTALEZA - CE CEP:60015290,Espírita,-3.7365526,-38.5364074,Benfica,Benfica,7
795,807,593867-8,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R TIP SALES 252  AMADEU FURTADO FORTALEZA - CE CEP:60450125,Evangélicas,-3.7382069,-38.5647763,Parquelândia,Parquelândia,29
796,808,159070-7,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R CEL ALEXANDRINO 869  MONTESE FORTALEZA - CE CEP:60420700,Evangélicas,-3.766197,-38.5507062,Montese,Montese,103
797,809,10253-9,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R PRO JOAO BOSCO 370  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430690,Evangélicas,-3.741443499999999,-38.5440232,Parque Araxá,Rodolfo Teófilo,34
798,810,245820-9,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R  MARCELINO DE MELO   VAZIO SAPIRANGA-COITÉ FORTALEZA - CE CEP:60833622,Evangélicas,-3.8054834,-38.4620059,Lagoa Sapiranga (Coité),Sapiranga/Coité,64
799,811,645962-5,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R PDE ANCHIETA 1111  CASA 01 SÃO GERARDO FORTALEZA - CE CEP:60325582,Evangélicas,-3.7299087,-38.5516908,Jacarecanga,São Gerardo,1
814,826,70719-8,UNIAO NORTE BRASILEIRA DE EDUCACAO E CULTURA,R  JAIME BENEVOLO 259  CENTRO FORTALEZA - CE CEP:60050080,Católica Apostólica Romana,-3.7347274,-38.5261742,Centro,Centro,10
815,827,70822-4,UNIAO NORTE BRASILEIRA DE EDUCACAO E CULTURA,AV DUQ DE CAXIAS 101  CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-3.7336487,-38.5253888,Centro,Centro,10
816,828,67961-5,1 IGREJA PRESBITERIANA INDEPENDENTE DE FORTALEZA,R PRC ISABEL 290  CENTRO FORTALEZA - CE CEP:60015060,Evangélicas,-3.7236044,-38.5345184,Centro,Centro,10
817,829,110662-7,1 IGREJA PRESBITERIANA INDEPENDENTE DE FORTALEZA,R  WALTER POMPEU 760  CRISTO REDENTOR FORTALEZA - CE CEP:60337120,Evangélicas,-3.7113928,-38.56918539999999,Álvaro Weyne,Cristo Redentor,12
818,830,180284-4,1 IGREJA PRESBITERIANA INDEPENDENTE DE FORTALEZA,R CAP OLAVO 324  ALTO DA BALANÇA FORTALEZA - CE CEP:60851245,Evangélicas,-3.7650304,-38.5161745,Alto da Balança,Alto da Balança,93
